Store,Date,Year,Month,Week,Day,Holiday_Flag,Holiday_Label,Temperature,Fuel_Price,CPI,Unemployment,Weekly_Sales,Predicted_Sales,Sales_Gap,Sales_Gap_Pct,Absolute_Error,Absolute_Percentage_Error
25,2011-07-22,2011,7,29,22,0,Regular,78.1,3.811,208.5937018,7.274,670854.96,699982.5,29127.540000000037,0.043418535654860535,29127.540000000037,0.043418535654860535
25,2011-07-29,2011,7,30,29,0,Regular,74.72,3.829,208.6564699,7.274,668390.82,685342.5,16951.68000000005,0.02536192822037869,16951.68000000005,0.02536192822037869
25,2011-08-05,2011,8,31,5,0,Regular,74.0,3.842,208.719238,7.274,679706.01,725200.94,45494.929999999935,0.06693324662525779,45494.929999999935,0.06693324662525779
25,2011-08-12,2011,8,32,12,0,Regular,70.93,3.812,208.7820061,7.274,667130.48,705115.1,37984.619999999995,0.056937317569420595,37984.619999999995,0.056937317569420595
25,2011-08-19,2011,8,33,19,0,Regular,68.09,3.747,208.8424359,7.274,688958.75,723663.44,34704.689999999944,0.050372667449248516,34704.689999999944,0.050372667449248516
25,2011-08-26,2011,8,34,26,0,Regular,66.8,3.704,208.902476,7.274,726422.55,733198.94,6776.389999999898,0.009328441139389047,6776.389999999898,0.009328441139389047
25,2011-09-02,2011,9,35,2,0,Regular,67.2,3.703,208.9625161,7.274,699779.0,711599.7,11820.699999999953,0.01689204734637643,11820.699999999953,0.01689204734637643
25,2011-09-09,2011,9,36,9,1,Holiday,67.51,3.738,209.0225562,7.274,673248.48,717810.56,44562.080000000075,0.06618964813704455,44562.080000000075,0.06618964813704455
25,2011-09-16,2011,9,37,16,0,Regular,62.05,3.742,209.1893892,7.274,628720.46,654785.94,26065.47999999998,0.04145797959239307,26065.47999999998,0.04145797959239307
25,2011-09-23,2011,9,38,23,0,Regular,60.28,3.711,209.4986126,7.274,620885.93,640190.5,19304.56999999995,0.031091975300519287,19304.56999999995,0.031091975300519287
25,2011-09-30,2011,9,39,30,0,Regular,60.7,3.645,209.807836,7.274,639160.24,635735.75,-3424.4899999999907,-0.0053577957227126495,3424.4899999999907,0.0053577957227126495
25,2011-10-07,2011,10,40,7,0,Regular,50.82,3.583,210.1170595,7.082,671522.87,698616.3,27093.43000000005,0.040346250604986915,27093.43000000005,0.040346250604986915
25,2011-10-14,2011,10,41,14,0,Regular,58.95,3.541,210.4027602,7.082,646915.47,658791.3,11875.830000000075,0.018357622519059678,11875.830000000075,0.018357622519059678
25,2011-10-21,2011,10,42,21,0,Regular,50.22,3.57,210.5473252,7.082,690675.5,676921.8,-13753.699999999953,-0.0199134036171834,13753.699999999953,0.0199134036171834
25,2011-10-28,2011,10,43,28,0,Regular,46.28,3.569,210.6918901,7.082,724443.97,695204.0,-29239.969999999972,-0.04036194821250286,29239.969999999972,0.04036194821250286
25,2011-11-04,2011,11,44,4,0,Regular,40.88,3.551,210.8364551,7.082,718393.61,690185.2,-28208.410000000033,-0.03926595338174017,28208.410000000033,0.03926595338174017
25,2011-11-11,2011,11,45,11,0,Regular,44.81,3.53,210.9810201,7.082,719235.07,722336.25,3101.180000000051,0.004311775286486032,3101.180000000051,0.004311775286486032
25,2011-11-18,2011,11,46,18,0,Regular,46.41,3.53,211.1847207,7.082,728525.6,713832.56,-14693.03999999992,-0.02016818626552028,14693.03999999992,0.02016818626552028
25,2011-11-25,2011,11,47,25,1,Holiday,43.49,3.492,211.4120757,7.082,1116211.39,1173590.6,57379.210000000196,0.05140532565251838,57379.210000000196,0.05140532565251838
25,2011-12-02,2011,12,48,2,0,Regular,42.85,3.452,211.6394306,7.082,878314.57,860012.06,-18302.509999999893,-0.02083821745095256,18302.509999999893,0.02083821745095256
25,2011-12-09,2011,12,49,9,0,Regular,38.69,3.415,211.8667856,7.082,916446.02,904062.5,-12383.520000000019,-0.01351254708924375,12383.520000000019,0.01351254708924375
25,2011-12-16,2011,12,50,16,0,Regular,33.09,3.413,212.0685039,7.082,997502.47,976903.3,-20599.169999999925,-0.020650745857300912,20599.169999999925,0.020650745857300912
25,2011-12-23,2011,12,51,23,0,Regular,36.56,3.389,212.2360401,7.082,1290532.97,1440328.8,149795.83000000007,0.11607284236992417,149795.83000000007,0.11607284236992417
25,2011-12-30,2011,12,52,30,1,Holiday,32.42,3.389,212.4035763,7.082,683665.37,716037.94,32372.56999999995,0.04735148425025528,32372.56999999995,0.04735148425025528
25,2012-01-06,2012,1,1,6,0,Regular,30.23,3.422,212.5711125,6.961,636419.12,644075.4,7656.280000000028,0.012030248242698974,7656.280000000028,0.012030248242698974
25,2012-01-13,2012,1,2,13,0,Regular,34.6,3.513,212.7386486,6.961,614764.31,615278.5,514.1899999999441,0.0008364018399180396,514.1899999999441,0.0008364018399180396
25,2012-01-20,2012,1,3,20,0,Regular,23.87,3.533,212.8336399,6.961,594744.89,641592.06,46847.17000000004,0.07876851199175505,46847.17000000004,0.07876851199175505
25,2012-01-27,2012,1,4,27,0,Regular,32.24,3.567,212.9286312,6.961,589554.29,619249.8,29695.51000000001,0.0503694239931661,29695.51000000001,0.0503694239931661
25,2012-02-03,2012,2,5,3,0,Regular,34.98,3.617,213.0236225,6.961,642776.4,661182.94,18406.53999999992,0.028635992236180297,18406.53999999992,0.028635992236180297
25,2012-02-10,2012,2,6,10,1,Holiday,32.47,3.64,213.1186138,6.961,658984.38,727239.5,68255.12,0.10357623347612578,68255.12,0.10357623347612578
25,2012-02-17,2012,2,7,17,0,Regular,32.23,3.695,213.2732106,6.961,654088.02,747154.5,93066.47999999998,0.14228433659433173,93066.47999999998,0.14228433659433173
25,2012-02-24,2012,2,8,24,0,Regular,35.51,3.739,213.4725116,6.961,613501.05,664755.44,51254.3899999999,0.08354409499380627,51254.3899999999,0.08354409499380627
25,2012-03-02,2012,3,9,2,0,Regular,36.01,3.816,213.6718127,6.961,643155.89,660642.44,17486.54999999993,0.02718866494404635,17486.54999999993,0.02718866494404635
25,2012-03-09,2012,3,10,9,0,Regular,37.44,3.848,213.8711137,6.961,643711.53,659781.94,16070.409999999916,0.024965235592408784,16070.409999999916,0.024965235592408784
25,2012-03-16,2012,3,11,16,0,Regular,50.64,3.862,214.0167132,6.961,638204.27,726412.7,88208.42999999993,0.1382134751307758,88208.42999999993,0.1382134751307758
25,2012-03-23,2012,3,12,23,0,Regular,62.7,3.9,214.0907105,6.961,672831.78,741349.25,68517.46999999997,0.10183447339541538,68517.46999999997,0.10183447339541538
25,2012-03-30,2012,3,13,30,0,Regular,47.92,3.953,214.1647079,6.961,684348.92,711825.1,27476.179999999935,0.04014937292514458,27476.179999999935,0.04014937292514458
25,2012-04-06,2012,4,14,6,0,Regular,44.73,3.996,214.2387053,7.139,791356.9,799451.8,8094.900000000023,0.01022913934281741,8094.900000000023,0.01022913934281741
25,2012-04-13,2012,4,15,13,0,Regular,42.46,4.044,214.3127027,7.139,658691.56,635454.44,-23237.12000000011,-0.03527769507172691,23237.12000000011,0.03527769507172691
25,2012-04-20,2012,4,16,20,0,Regular,57.1,4.027,214.3675045,7.139,661566.48,674446.8,12880.320000000065,0.01946942656465918,12880.320000000065,0.01946942656465918
25,2012-04-27,2012,4,17,27,0,Regular,44.2,4.004,214.4223063,7.139,655157.32,633477.8,-21679.519999999902,-0.03309055602095677,21679.519999999902,0.03309055602095677
25,2012-05-04,2012,5,18,4,0,Regular,58.76,3.951,214.4771081,7.139,696421.72,721031.2,24609.47999999998,0.03533703687472582,24609.47999999998,0.03533703687472582
25,2012-05-11,2012,5,19,11,0,Regular,59.21,3.889,214.5319099,7.139,739866.16,714088.1,-25778.060000000056,-0.03484151782262897,25778.060000000056,0.03484151782262897
25,2012-05-18,2012,5,20,18,0,Regular,58.21,3.848,214.5485571,7.139,717207.19,697993.1,-19214.089999999967,-0.026790152508091795,19214.089999999967,0.026790152508091795
25,2012-05-25,2012,5,21,25,0,Regular,67.69,3.798,214.5499425,7.139,783371.02,739613.9,-43757.119999999995,-0.05585746585315346,43757.119999999995,0.05585746585315346
25,2012-06-01,2012,6,22,1,0,Regular,69.54,3.742,214.5513278,7.139,694765.95,720662.25,25896.300000000047,0.03727341560132595,25896.300000000047,0.03727341560132595
25,2012-06-08,2012,6,23,8,0,Regular,58.48,3.689,214.5527132,7.139,730254.19,746033.9,15779.71000000008,0.02160851689190593,15779.71000000008,0.02160851689190593
25,2012-06-15,2012,6,24,15,0,Regular,68.34,3.62,214.5653243,7.139,753860.89,741800.3,-12060.589999999967,-0.0159984291000956,12060.589999999967,0.0159984291000956
25,2012-06-22,2012,6,25,22,0,Regular,73.52,3.564,214.606,7.139,721601.9,722315.06,713.1600000000326,0.0009883011671671493,713.1600000000326,0.0009883011671671493
25,2012-06-29,2012,6,26,29,0,Regular,69.84,3.506,214.6466757,7.139,718890.81,729218.06,10327.25,0.014365533480668642,10327.25,0.014365533480668642
25,2012-07-06,2012,7,27,6,0,Regular,75.52,3.475,214.6873514,7.28,753385.55,793146.44,39760.8899999999,0.05277628433409679,39760.8899999999,0.05277628433409679
25,2012-07-13,2012,7,28,13,0,Regular,73.87,3.523,214.728027,7.28,714093.95,710237.25,-3856.6999999999534,-0.005400829960819516,3856.6999999999534,0.005400829960819516
25,2012-07-20,2012,7,29,20,0,Regular,74.32,3.567,214.7331351,7.28,685676.58,707178.7,21502.119999999995,0.03135898268539374,21502.119999999995,0.03135898268539374
25,2012-07-27,2012,7,30,27,0,Regular,72.98,3.647,214.7382432,7.28,659109.53,694184.94,35075.409999999916,0.05321635995765365,35075.409999999916,0.05321635995765365
25,2012-08-03,2012,8,31,3,0,Regular,72.08,3.654,214.7433514,7.28,709724.6,732597.56,22872.96000000008,0.03222793742812364,22872.96000000008,0.03222793742812364
25,2012-08-10,2012,8,32,10,0,Regular,71.93,3.722,214.7484595,7.28,710496.97,719494.4,8997.430000000051,0.012663572653941158,8997.430000000051,0.012663572653941158
25,2012-08-17,2012,8,33,17,0,Regular,66.99,3.807,214.825578,7.28,728467.72,724814.8,-3652.9199999999255,-0.005014525557837931,3652.9199999999255,0.005014525557837931
25,2012-08-24,2012,8,34,24,0,Regular,64.53,3.834,214.9567044,7.28,756527.64,719132.5,-37395.140000000014,-0.049429971917483426,37395.140000000014,0.049429971917483426
25,2012-08-31,2012,8,35,31,0,Regular,68.55,3.867,215.0878309,7.28,714828.73,732474.94,17646.209999999963,0.024685927215040676,17646.209999999963,0.024685927215040676
25,2012-09-07,2012,9,36,7,1,Holiday,72.79,3.911,215.2189573,7.28,671482.9,726245.2,54762.29999999993,0.08155427338507046,54762.29999999993,0.08155427338507046
25,2012-09-14,2012,9,37,14,0,Regular,60.9,3.948,215.3583757,7.28,657241.63,660607.06,3365.430000000051,0.005120536871652593,3365.430000000051,0.005120536871652593
25,2012-09-21,2012,9,38,21,0,Regular,57.6,4.038,215.5475459,7.28,664745.2,655959.6,-8785.599999999977,-0.013216492574899341,8785.599999999977,0.013216492574899341
25,2012-09-28,2012,9,39,28,0,Regular,54.52,3.997,215.7367162,7.28,683300.84,656405.56,-26895.27999999991,-0.039360817996360015,26895.27999999991,0.039360817996360015
25,2012-10-05,2012,10,40,5,0,Regular,57.58,3.985,215.9258865,7.293,699536.73,708598.8,9062.070000000065,0.012954387684546693,9062.070000000065,0.012954387684546693
25,2012-10-12,2012,10,41,12,0,Regular,43.74,4.0,216.1150568,7.293,697317.41,682142.06,-15175.349999999977,-0.021762471124878377,15175.349999999977,0.021762471124878377
25,2012-10-19,2012,10,42,19,0,Regular,51.93,3.969,216.1464699,7.293,685531.85,664884.94,-20646.910000000033,-0.030118090063940915,20646.910000000033,0.030118090063940915
25,2012-10-26,2012,10,43,26,0,Regular,56.69,3.882,216.1515902,7.293,688940.94,697908.2,8967.26000000001,0.013016006858294718,8967.26000000001,0.013016006858294718
26,2010-02-05,2010,2,5,5,0,Regular,9.55,2.788,131.5279032,8.488,1034119.21,1020879.6,-13239.609999999986,-0.012802788955056725,13239.609999999986,0.012802788955056725
26,2010-02-12,2010,2,6,12,1,Holiday,18.14,2.771,131.5866129,8.488,1015684.09,991338.7,-24345.390000000014,-0.023969450973678256,24345.390000000014,0.023969450973678256
26,2010-02-19,2010,2,7,19,0,Regular,22.62,2.747,131.637,8.488,999348.55,981222.8,-18125.75,-0.01813756571718646,18125.75,0.01813756571718646
26,2010-02-26,2010,2,8,26,0,Regular,27.32,2.753,131.686,8.488,855385.01,918129.8,62744.79000000004,0.0733526882824379,62744.79000000004,0.0733526882824379
26,2010-03-05,2010,3,9,5,0,Regular,28.6,2.766,131.735,8.488,1005669.58,980803.1,-24866.47999999998,-0.02472629230765833,24866.47999999998,0.02472629230765833
26,2010-03-12,2010,3,10,12,0,Regular,31.1,2.805,131.784,8.488,963382.09,948325.1,-15056.98999999999,-0.015629302388214413,15056.98999999999,0.015629302388214413
26,2010-03-19,2010,3,11,19,0,Regular,35.34,2.834,131.8242903,8.488,903366.55,923442.7,20076.149999999907,0.022223703102577694,20076.149999999907,0.022223703102577694
26,2010-03-26,2010,3,12,26,0,Regular,35.26,2.831,131.863129,8.488,893613.0,916851.2,23238.199999999953,0.02600476940241464,23238.199999999953,0.02600476940241464
26,2010-04-02,2010,4,13,2,0,Regular,36.53,2.826,131.9019677,8.512,1029849.2,966907.2,-62942.0,-0.06111768596800386,62942.0,0.06111768596800386
26,2010-04-09,2010,4,14,9,0,Regular,50.13,2.849,131.9408065,8.512,1022293.81,1048284.9,25991.089999999967,0.025424285802923885,25991.089999999967,0.025424285802923885
26,2010-04-16,2010,4,15,16,0,Regular,36.6,2.885,131.9809,8.512,905548.38,926211.44,20663.05999999994,0.02281828387788617,20663.05999999994,0.02281828387788617
26,2010-04-23,2010,4,16,23,0,Regular,39.68,2.895,132.0226667,8.512,881930.87,927836.9,45906.03000000003,0.05205173280758392,45906.03000000003,0.05205173280758392
26,2010-04-30,2010,4,17,30,0,Regular,40.56,2.935,132.0644333,8.512,904503.85,916899.9,12396.050000000047,0.013704806231615319,12396.050000000047,0.013704806231615319
26,2010-05-07,2010,5,18,7,0,Regular,54.72,2.981,132.1062,8.512,1074479.73,1059386.1,-15093.629999999888,-0.014047384588632387,15093.629999999888,0.014047384588632387
26,2010-05-14,2010,5,19,14,0,Regular,39.08,2.983,132.152129,8.512,972663.59,911944.5,-60719.08999999997,-0.06242558128448086,60719.08999999997,0.06242558128448086
26,2010-05-21,2010,5,20,21,0,Regular,50.81,2.961,132.2230323,8.512,986765.01,986140.06,-624.9499999999534,-0.0006333321446004186,624.9499999999534,0.0006333321446004186
26,2010-05-28,2010,5,21,28,0,Regular,61.65,2.906,132.2939355,8.512,1069851.59,1056073.5,-13778.090000000084,-0.012878505886970811,13778.090000000084,0.012878505886970811
26,2010-06-04,2010,6,22,4,0,Regular,58.46,2.857,132.3648387,8.512,1003202.66,1088581.6,85378.94000000006,0.08510637322273454,85378.94000000006,0.08510637322273454
26,2010-06-11,2010,6,23,11,0,Regular,51.62,2.83,132.4357419,8.512,1073862.59,1053542.5,-20320.090000000084,-0.018922430289707814,20320.090000000084,0.018922430289707814
26,2010-06-18,2010,6,24,18,0,Regular,53.62,2.805,132.4733333,8.512,1001286.67,1020746.06,19459.390000000014,0.019434384360674663,19459.390000000014,0.019434384360674663
26,2010-06-25,2010,6,25,25,0,Regular,63.78,2.81,132.4976,8.512,976242.09,1024066.44,47824.34999999998,0.048988207423017356,47824.34999999998,0.048988207423017356
26,2010-07-02,2010,7,26,2,0,Regular,58.9,2.815,132.5218667,8.445,1078455.48,1091657.2,13201.719999999972,0.012241321264369645,13201.719999999972,0.012241321264369645
26,2010-07-09,2010,7,27,9,0,Regular,71.08,2.806,132.5461333,8.445,1122356.53,1080862.2,-41494.330000000075,-0.036970720881358506,41494.330000000075,0.036970720881358506
26,2010-07-16,2010,7,28,16,0,Regular,67.66,2.796,132.5667742,8.445,1028151.72,1023362.1,-4789.619999999995,-0.004658475891087354,4789.619999999995,0.004658475891087354
26,2010-07-23,2010,7,29,23,0,Regular,65.4,2.784,132.5825806,8.445,971615.62,1015756.2,44140.57999999996,0.045430084790114796,44140.57999999996,0.045430084790114796
26,2010-07-30,2010,7,30,30,0,Regular,63.79,2.792,132.5983871,8.445,1005324.28,1006623.9,1299.6199999999953,0.0012927371056829498,1299.6199999999953,0.0012927371056829498
26,2010-08-06,2010,8,31,6,0,Regular,62.93,2.792,132.6141935,8.445,1125329.77,1071801.0,-53528.77000000002,-0.047567185572634424,53528.77000000002,0.047567185572634424
26,2010-08-13,2010,8,32,13,0,Regular,61.58,2.81,132.63,8.445,1011938.29,1019694.8,7756.510000000009,0.007665002971673311,7756.510000000009,0.007665002971673311
26,2010-08-20,2010,8,33,20,0,Regular,62.68,2.796,132.6616129,8.445,1007385.36,1023778.9,16393.540000000037,0.016273355411875388,16393.540000000037,0.016273355411875388
26,2010-08-27,2010,8,34,27,0,Regular,57.23,2.77,132.6932258,8.445,977322.52,1006276.44,28953.919999999925,0.029625757523729142,28953.919999999925,0.029625757523729142
26,2010-09-03,2010,9,35,3,0,Regular,66.93,2.735,132.7248387,8.445,1037549.71,1047349.6,9799.890000000014,0.009445224556999794,9799.890000000014,0.009445224556999794
26,2010-09-10,2010,9,36,10,1,Holiday,54.82,2.717,132.7564516,8.445,1042226.3,1035243.3,-6983.0,-0.006700080395207835,6983.0,0.006700080395207835
26,2010-09-17,2010,9,37,17,0,Regular,50.08,2.716,132.7670667,8.445,923473.7,925969.75,2496.0500000000466,0.00270289235091378,2496.0500000000466,0.00270289235091378
26,2010-09-24,2010,9,38,24,0,Regular,52.47,2.718,132.7619333,8.445,868636.3,910910.1,42273.79999999993,0.048666858615049734,42273.79999999993,0.048666858615049734
26,2010-10-01,2010,10,39,1,0,Regular,57.8,2.717,132.7568,8.149,923221.52,928728.9,5507.380000000005,0.0059653938742675805,5507.380000000005,0.0059653938742675805
26,2010-10-08,2010,10,40,8,0,Regular,46.81,2.776,132.7516667,8.149,1001069.52,985903.75,-15165.770000000019,-0.015149567234851,15165.770000000019,0.015149567234851
26,2010-10-15,2010,10,41,15,0,Regular,39.93,2.878,132.7633548,8.149,937956.89,918962.7,-18994.19000000006,-0.02025060021681813,18994.19000000006,0.02025060021681813
26,2010-10-22,2010,10,42,22,0,Regular,36.13,2.919,132.8170968,8.149,916522.66,917392.3,869.640000000014,0.0009488472439950519,869.640000000014,0.0009488472439950519
26,2010-10-29,2010,10,43,29,0,Regular,40.3,2.938,132.8708387,8.149,895069.88,935379.56,40309.68000000005,0.04503523233292137,40309.68000000005,0.04503523233292137
26,2010-11-05,2010,11,44,5,0,Regular,30.51,2.938,132.9245806,8.149,970224.51,957035.8,-13188.709999999963,-0.013593461991596112,13188.709999999963,0.013593461991596112
26,2010-11-12,2010,11,45,12,0,Regular,37.51,2.961,132.9783226,8.149,971193.01,969453.06,-1739.9499999999534,-0.0017915594347203481,1739.9499999999534,0.0017915594347203481
26,2010-11-19,2010,11,46,19,0,Regular,36.73,3.03,132.9172,8.149,901972.7,951192.56,49219.8600000001,0.05456912387703099,49219.8600000001,0.05456912387703099
26,2010-11-26,2010,11,47,26,1,Holiday,28.11,3.07,132.8369333,8.149,1286833.62,1400388.9,113555.2799999998,0.08824394873985324,113555.2799999998,0.08824394873985324
26,2010-12-03,2010,12,48,3,0,Regular,27.73,3.065,132.7566667,8.149,1016143.64,1079309.0,63165.359999999986,0.06216184160735384,63165.359999999986,0.06216184160735384
26,2010-12-10,2010,12,49,10,0,Regular,16.6,3.132,132.6764,8.149,1149612.04,1189590.8,39978.76000000001,0.03477587099731489,39978.76000000001,0.03477587099731489
26,2010-12-17,2010,12,50,17,0,Regular,20.61,3.139,132.6804516,8.149,1196813.33,1229911.4,33098.06999999983,0.027655164903619373,33098.06999999983,0.027655164903619373
26,2010-12-24,2010,12,51,24,0,Regular,21.81,3.15,132.7477419,8.149,1573982.47,1610560.4,36577.929999999935,0.023239096176210866,36577.929999999935,0.023239096176210866
26,2010-12-31,2010,12,52,31,1,Holiday,18.73,3.177,132.8150323,8.149,877268.29,730585.8,-146682.49,-0.16720368406340094,146682.49,0.16720368406340094
26,2011-01-07,2011,1,1,7,0,Regular,21.13,3.193,132.8823226,7.907,938149.21,908231.5,-29917.709999999963,-0.03189014037543129,29917.709999999963,0.03189014037543129
26,2011-01-14,2011,1,2,14,0,Regular,16.7,3.215,132.9510645,7.907,812323.29,851036.2,38712.909999999916,0.047657023350887694,38712.909999999916,0.047657023350887694
26,2011-01-21,2011,1,3,21,0,Regular,12.98,3.232,133.0285161,7.907,809833.21,836386.9,26553.69000000006,0.03278908505122933,26553.69000000006,0.03278908505122933
26,2011-01-28,2011,1,4,28,0,Regular,5.54,3.243,133.1059677,7.907,817485.14,824920.6,7435.459999999963,0.009095529247173793,7435.459999999963,0.009095529247173793
26,2011-02-04,2011,2,5,4,0,Regular,11.17,3.24,133.1834194,7.907,911807.02,915200.5,3393.4799999999814,0.0037217085694295064,3393.4799999999814,0.0037217085694295064
26,2011-02-11,2011,2,6,11,1,Holiday,15.12,3.255,133.260871,7.907,1010711.08,961016.2,-49694.880000000005,-0.04916823510038102,49694.880000000005,0.04916823510038102
26,2011-02-18,2011,2,7,18,0,Regular,19.63,3.263,133.3701429,7.907,981978.02,968699.4,-13278.619999999995,-0.013522318961884702,13278.619999999995,0.013522318961884702
26,2011-02-25,2011,2,8,25,0,Regular,16.3,3.281,133.4921429,7.907,910298.44,914010.1,3711.6600000000326,0.004077410041480498,3711.6600000000326,0.004077410041480498
26,2011-03-04,2011,3,9,4,0,Regular,14.31,3.437,133.6141429,7.907,945643.17,947616.06,1972.890000000014,0.0020862943471584676,1972.890000000014,0.0020862943471584676
26,2011-03-11,2011,3,10,11,0,Regular,28.13,3.6,133.7361429,7.907,946614.55,927786.44,-18828.110000000102,-0.019889943588971986,18828.110000000102,0.019889943588971986
26,2011-03-18,2011,3,11,18,0,Regular,31.76,3.634,133.8492258,7.907,887426.12,914829.9,27403.780000000028,0.03088006920508496,27403.780000000028,0.03088006920508496
26,2011-03-25,2011,3,12,25,0,Regular,22.99,3.624,133.9587419,7.907,866566.54,896645.25,30078.709999999963,0.0347102139438709,30078.709999999963,0.0347102139438709
26,2011-04-01,2011,4,13,1,0,Regular,22.99,3.638,134.0682581,7.818,849231.61,877064.56,27832.95000000007,0.03277427461749813,27832.95000000007,0.03277427461749813
26,2011-04-08,2011,4,14,8,0,Regular,29.09,3.72,134.1777742,7.818,985229.81,933454.56,-51775.25,-0.05255144482483736,51775.25,0.05255144482483736
26,2011-04-15,2011,4,15,15,0,Regular,39.46,3.823,134.2784667,7.818,863266.12,915483.44,52217.31999999995,0.0604880914358135,52217.31999999995,0.0604880914358135
26,2011-04-22,2011,4,16,22,0,Regular,33.81,3.919,134.3571,7.818,921700.61,936700.9,15000.290000000037,0.016274579659874628,15000.290000000037,0.016274579659874628
26,2011-04-29,2011,4,17,29,0,Regular,47.17,3.988,134.4357333,7.818,873450.29,935708.3,62258.01000000001,0.07127825213727962,62258.01000000001,0.07127825213727962
26,2011-05-06,2011,5,18,6,0,Regular,45.0,4.078,134.5143667,7.818,1024778.23,1049207.4,24429.169999999925,0.023838494305250733,24429.169999999925,0.023838494305250733
26,2011-05-13,2011,5,19,13,0,Regular,48.2,4.095,134.593,7.818,941008.85,979033.4,38024.55000000005,0.04040828096356378,38024.55000000005,0.04040828096356378
26,2011-05-20,2011,5,20,20,0,Regular,48.86,4.101,134.6803871,7.818,938334.62,970138.25,31803.630000000005,0.0338936977514482,31803.630000000005,0.0338936977514482
26,2011-05-27,2011,5,21,27,0,Regular,56.74,4.034,134.7677742,7.818,996723.58,1005480.25,8756.670000000042,0.00878545483994674,8756.670000000042,0.00878545483994674
26,2011-06-03,2011,6,22,3,0,Regular,60.49,3.973,134.8551613,7.818,1054454.4,1068706.6,14252.200000000186,0.013516184293981975,14252.200000000186,0.013516184293981975
26,2011-06-10,2011,6,23,10,0,Regular,59.85,3.924,134.9425484,7.818,1094058.68,1089753.0,-4305.679999999935,-0.003935511027616851,4305.679999999935,0.003935511027616851
26,2011-06-17,2011,6,24,17,0,Regular,54.5,3.873,135.0837333,7.818,981646.46,1046697.6,65051.140000000014,0.06626738102839999,65051.140000000014,0.06626738102839999
26,2011-06-24,2011,6,25,24,0,Regular,56.94,3.851,135.2652667,7.818,997474.93,1042178.9,44703.96999999997,0.04481713640662625,44703.96999999997,0.04481713640662625
26,2011-07-01,2011,7,26,1,0,Regular,59.89,3.815,135.4468,7.767,1070119.09,1067200.1,-2918.9899999999907,-0.002727724444201804,2918.9899999999907,0.002727724444201804
26,2011-07-08,2011,7,27,8,0,Regular,63.34,3.784,135.6283333,7.767,1133807.03,1094208.9,-39598.13000000012,-0.03492492898019879,39598.13000000012,0.03492492898019879
26,2011-07-15,2011,7,28,15,0,Regular,64.43,3.827,135.7837419,7.767,1021534.7,1041053.1,19518.400000000023,0.019106937825998493,19518.400000000023,0.019106937825998493
26,2011-07-22,2011,7,29,22,0,Regular,69.52,3.882,135.8738387,7.767,1017867.8,1048164.56,30296.76000000001,0.029764926250737088,30296.76000000001,0.029764926250737088
26,2011-07-29,2011,7,30,29,0,Regular,63.32,3.898,135.9639355,7.767,1005360.5,1022831.25,17470.75,0.01737759738919522,17470.75,0.01737759738919522
26,2011-08-05,2011,8,31,5,0,Regular,63.16,3.903,136.0540323,7.767,1107552.43,1082722.6,-24829.82999999984,-0.022418649742838668,24829.82999999984,0.022418649742838668
26,2011-08-12,2011,8,32,12,0,Regular,62.99,3.88,136.144129,7.767,1087644.5,1057077.9,-30566.600000000093,-0.02810348418072274,30566.600000000093,0.02810348418072274
26,2011-08-19,2011,8,33,19,0,Regular,60.58,3.82,136.183129,7.767,1021766.75,1047016.06,25249.310000000056,0.02471142264122419,25249.310000000056,0.02471142264122419
26,2011-08-26,2011,8,34,26,0,Regular,61.1,3.796,136.2136129,7.767,1064617.62,1062649.9,-1967.720000000205,-0.0018482880266439744,1967.720000000205,0.0018482880266439744
26,2011-09-02,2011,9,35,2,0,Regular,59.67,3.784,136.2440968,7.767,1040143.14,1047708.8,7565.660000000033,0.007273671967879375,7565.660000000033,0.007273671967879375
26,2011-09-09,2011,9,36,9,1,Holiday,60.98,3.809,136.2745806,7.767,1069710.97,1073486.4,3775.429999999935,0.003529392617147728,3775.429999999935,0.003529392617147728
26,2011-09-16,2011,9,37,16,0,Regular,55.19,3.809,136.3145,7.767,951569.84,979886.75,28316.910000000033,0.029758099521102973,28316.910000000033,0.029758099521102973
26,2011-09-23,2011,9,38,23,0,Regular,50.72,3.758,136.367,7.767,923644.6,972581.06,48936.46000000008,0.05298191533843221,48936.46000000008,0.05298191533843221
26,2011-09-30,2011,9,39,30,0,Regular,59.42,3.684,136.4195,7.767,959339.51,966384.7,7045.189999999944,0.007343792188857044,7045.189999999944,0.007343792188857044
26,2011-10-07,2011,10,40,7,0,Regular,46.84,3.633,136.472,7.598,1130022.99,1051806.9,-78216.09000000008,-0.06921637054481528,78216.09000000008,0.06921637054481528
26,2011-10-14,2011,10,41,14,0,Regular,53.91,3.583,136.5150968,7.598,987886.08,990999.44,3113.359999999986,0.0031515374728227634,3113.359999999986,0.0031515374728227634
26,2011-10-21,2011,10,42,21,0,Regular,45.23,3.618,136.5017742,7.598,974907.28,999103.44,24196.159999999916,0.024818934576014157,24196.159999999916,0.024818934576014157
26,2011-10-28,2011,10,43,28,0,Regular,35.06,3.604,136.4884516,7.598,972256.98,974957.8,2700.820000000065,0.002777886973873991,2700.820000000065,0.002777886973873991
26,2011-11-04,2011,11,44,4,0,Regular,31.7,3.586,136.475129,7.598,988950.75,989899.2,948.4499999999534,0.0009590467472722513,948.4499999999534,0.0009590467472722513
